Slot,Item,Members,Value,HighAlch,Weight,Speed,WeaponType,AStab,ASlash,ACrush,AMagic,ARange,DStab,DSlash,DCrush,DMagic,DRange,MeleeStr,RangeStr,MagicDmg%,Prayer,Requirements
head,Fishing hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fishing 99
head,Fletching hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fletching 99
head,Fremennik hat,yes,500,300,0.453,,,0,0,0,3,0,0,0,0,3,0,0,0,0,0,
head,Fremennik helm,yes,5000,3000,2.721,,,0,0,0,-6,-2,19,21,16,-1,19,0,0,0,0,defence 30
head,Frog mask,no,0,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Gas mask,yes,2,1,0.255,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Ghostly hood,yes,30,18,0.001,,,0,0,0,3,0,0,0,0,3,0,0,0,0,0,
head,Giant boot,yes,14000,8400,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Gilded coif,yes,2000,1200,0.9,,,0,0,0,-1,4,4,7,8,4,6,0,0,0,0,
head,Gilded full helm,no,35200,21120,2.721,,,0,0,0,-6,-3,30,32,27,-1,30,0,0,0,0,defence 40
head,Gilded med helm,no,19200,11520,1.814,,,0,0,0,-3,0,22,23,21,-1,22,0,0,0,0,defence 40
head,Gnome child hat,no,1,0,0.113,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Gnome child mask,no,0,0,0.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Gnome goggles,yes,1000,600,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Goblin mask,yes,2000,1200,0.002,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Gold headband,yes,40,24,0.04,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Gold helmet,yes,1,0,31.751,,,0,0,0,0,0,0,10,20,0,10,0,0,0,0,defence 30
head,Golden chef's hat,no,2,1,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Golden prospector helmet,yes,3000,1800,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Graahk headdress,yes,750,450,0.226,,,0,0,0,0,-1,4,5,3,0,4,0,0,0,0,hunter 38
head,Graceful hood,yes,35,21,0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Granite helm,yes,46000,27600,4.535,,,0,0,0,-9,-7,31,33,29,-1,39,0,0,0,0,"strength 50, defence 50"
head,Gravedigger mask,no,1,0,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Greater demon mask,yes,4000,2400,0.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Green boater,yes,225,135,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Green dragon mask,yes,10000,6000,2.267,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Green halloween mask,no,15,9,0.34,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Green hat,yes,160,96,0.453,,,0,0,0,3,0,0,0,0,3,0,0,0,0,0,
head,Green headband,yes,40,24,0.04,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Green partyhat,no,1,0,0.056,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Green slayer helmet,yes,40000,24000,2.267,,,0,0,0,-6,-2,30,32,27,-1,30,0,0,0,0,defence 10
head,Green slayer helmet (i),yes,90000,54000,2.267,,,0,0,0,3,3,30,32,27,10,30,0,0,0,0,defence 10
head,Green tricorn hat,yes,50,30,0.003,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Grey hat,yes,500,300,0.453,,,0,0,0,3,0,0,0,0,3,0,0,0,0,0,
head,Grey tricorn hat,yes,50,30,0.003,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Grim reaper hood,no,1,0,0.003,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Guthan's helm,yes,103000,61800,2.721,,,0,0,0,-6,-2,55,58,54,-1,62,0,0,0,0,defence 70
head,Guthan's helm 100,yes,103000,61800,2.721,,,0,0,0,-6,-2,55,58,54,-1,62,0,0,0,0,defence 70
head,Guthan's helm 25,yes,103000,61800,2.721,,,0,0,0,-6,-2,55,58,54,-1,62,0,0,0,0,defence 70
head,Guthan's helm 50,yes,103000,61800,2.721,,,0,0,0,-6,-2,55,58,54,-1,62,0,0,0,0,defence 70
head,Guthan's helm 75,yes,103000,61800,2.721,,,0,0,0,-6,-2,55,58,54,-1,62,0,0,0,0,defence 70
head,Guthix coif,yes,2000,1200,0.9,,,0,0,0,-1,7,4,7,10,4,8,0,0,0,1,"ranged 70, defence 40"
head,Guthix full helm,no,35200,21120,2.721,,,0,0,0,-6,-3,30,32,27,-1,30,0,0,0,1,defence 40
head,Guthix halo,yes,150000,90000,0.3,,,0,0,0,0,0,11,12,10,11,-1,0,0,0,3,
head,Guthix halo (l),yes,150000,90000,0.3,,,0,0,0,0,0,11,12,10,11,-1,0,0,0,3,
head,Guthix max hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"attack 99, strength 99, defence 99, hitpoints 99, ranged 99, prayer 99, magic 99, cooking 99, woodcutting 99, fletching 99, fishing 99, firemaking 99, crafting 99, smithing 99, mining 99, herblore 99, agility 99, thieving 99, slayer 99, farming 99, runecraft 99, hunter 99, construction 99"
head,Guthix mitre,yes,5000,3000,0.3,,,0,0,0,4,0,0,0,0,4,0,0,0,0,5,"prayer 40, magic 40"
head,Half moon spectacles,yes,19450,11670,0.05,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Ham hood,yes,75,45,0.453,,,0,0,0,0,0,0,1,2,0,1,0,0,0,0,
head,Hard hat,yes,100,60,2.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Hardcore ironman helm,no,0,0,0.907,,,0,0,0,-6,-3,6,7,5,-1,6,0,0,0,0,
head,Hat eyepatch,yes,100,60,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Headless head,no,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Healer hat,yes,65002,39001,2.0,,,-5,-5,-5,6,-5,6,8,10,7,0,0,0,0,0,defence 45
head,Healer hat (l),yes,65002,39001,2.0,,,-5,-5,-5,6,-5,6,8,10,7,0,0,0,0,0,defence 45
head,Hell cat ears,no,1,0,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Helm of neitiznot,yes,50000,30000,2.267,,,0,0,0,0,0,31,29,34,3,30,3,0,0,3,defence 55
head,Helm of raedwald,yes,1,0,1.0,,,0,0,0,-6,-2,6,7,5,-1,6,0,0,0,0,
head,Herblore hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,herblore 99
head,Highwayman mask,yes,40,24,0.02,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Hitpoints hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hitpoints 99
head,Hood of darkness,yes,10000,6000,0.453,,,0,0,0,4,0,0,0,0,4,0,0,0,0,0,"magic 40, defence 20"
head,Hornwood helm,no,10,6,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Hosidius hood,yes,1,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Hunter hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hunter 99
head,Hunter's honour,yes,1,0,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Hydra slayer helmet,yes,40000,24000,2.267,,,0,0,0,-6,-2,30,32,27,-1,30,0,0,0,0,"defence 10, slayer 60"
head,Hydra slayer helmet (i),yes,90000,54000,2.267,,,0,0,0,3,3,30,32,27,10,30,0,0,0,0,"defence 10, slayer 60"
head,Imbued guthix max hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"attack 99, strength 99, defence 99, hitpoints 99, ranged 99, prayer 99, magic 99, cooking 99, woodcutting 99, fletching 99, fishing 99, firemaking 99, crafting 99, smithing 99, mining 99, herblore 99, agility 99, thieving 99, slayer 99, farming 99, runecraft 99, hunter 99, construction 99"
head,Imbued saradomin max hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"attack 99, strength 99, defence 99, hitpoints 99, ranged 99, prayer 99, magic 99, cooking 99, woodcutting 99, fletching 99, fishing 99, firemaking 99, crafting 99, smithing 99, mining 99, herblore 99, agility 99, thieving 99, slayer 99, farming 99, runecraft 99, hunter 99, construction 99"
head,Imbued zamorak max hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"attack 99, strength 99, defence 99, hitpoints 99, ranged 99, prayer 99, magic 99, cooking 99, woodcutting 99, fletching 99, fishing 99, firemaking 99, crafting 99, smithing 99, mining 99, herblore 99, agility 99, thieving 99, slayer 99, farming 99, runecraft 99, hunter 99, construction 99"
head,Imp mask,yes,2000,1200,0.002,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Infernal max hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"attack 99, strength 99, defence 99, hitpoints 99, ranged 99, prayer 99, magic 99, cooking 99, woodcutting 99, fletching 99, fishing 99, firemaking 99, crafting 99, smithing 99, mining 99, herblore 99, agility 99, thieving 99, slayer 99, farming 99, runecraft 99, hunter 99, construction 99"
head,Infinity hat,yes,17000,10200,0.453,,,0,0,0,6,0,0,0,0,6,0,0,0,0,0,"magic 50, defence 25"
head,Initiate sallet,yes,6000,3600,2.267,,,0,0,0,-6,-3,13,14,11,-1,13,0,0,0,3,"defence 20, prayer 10"
head,Inquisitor's great helm,yes,500000,300000,2.721,,,-2,-2,8,-5,-5,19,10,21,0,12,4,0,0,1,"strength 70, defence 30"
head,Inverted santa hat,no,1,0,0.113,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Iron dragon mask,yes,10000,6000,2.267,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Iron full helm,no,154,92,2.721,,,0,0,0,-6,-3,6,7,5,-1,6,0,0,0,0,defence 1
head,Iron full helm (g),no,160,96,2.721,,,0,0,0,-6,-3,6,7,5,-1,6,0,0,0,0,defence 1
head,Iron full helm (t),no,160,96,2.721,,,0,0,0,-6,-3,6,7,5,-1,6,0,0,0,0,defence 1
head,Iron med helm,no,84,50,1.814,,,0,0,0,-3,0,4,5,3,-1,4,0,0,0,0,defence 1
head,Ironman helm,no,0,0,0.907,,,0,0,0,-6,-3,6,7,5,-1,6,0,0,0,0,
head,Jack lantern mask,no,1,0,0.003,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Jester hat,no,1,0,0.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Jonas mask,no,1,0,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Jungle demon mask,yes,4000,2400,0.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Justiciar faceguard,yes,2000000,1200000,2.721,,,0,0,0,-6,-2,60,63,59,-6,67,0,0,0,2,defence 75
head,Kandarin headgear 1,yes,0,0,0.01,,,0,0,0,-3,-1,4,5,3,-1,4,0,0,0,0,
head,Kandarin headgear 2,yes,0,0,0.01,,,0,0,0,-3,-1,7,8,6,-1,7,0,0,0,0,
head,Kandarin headgear 3,yes,0,0,0.01,,,0,0,0,-3,-1,9,10,8,-1,9,0,0,0,0,
head,Kandarin headgear 4,yes,0,0,0.01,,,0,0,0,-3,-1,10,11,9,-1,10,0,0,0,0,
head,Karil's coif,yes,13000,7800,0.907,,,0,0,0,-1,7,6,9,12,6,10,0,0,0,0,"ranged 70, defence 70"
head,Karil's coif 100,yes,13000,7800,0.907,,,0,0,0,-1,7,6,9,12,6,10,0,0,0,0,"ranged 70, defence 70"
head,Karil's coif 25,yes,13000,7800,0.907,,,0,0,0,-1,7,6,9,12,6,10,0,0,0,0,"ranged 70, defence 70"
head,Karil's coif 50,yes,13000,7800,0.907,,,0,0,0,-1,7,6,9,12,6,10,0,0,0,0,"ranged 70, defence 70"
head,Karil's coif 75,yes,13000,7800,0.907,,,0,0,0,-1,7,6,9,12,6,10,0,0,0,0,"ranged 70, defence 70"
head,Khazard helmet,yes,10,6,2.721,,,0,0,0,0,0,4,5,3,0,0,0,0,0,0,
head,Kyatt hat,yes,1000,600,0.226,,,0,0,0,0,-1,4,5,3,0,4,0,0,0,0,hunter 52
head,Larupia hat,yes,500,300,0.226,,,0,0,0,0,-1,4,5,3,0,1,0,0,0,0,hunter 28
head,Lava dragon mask,yes,10000,6000,2.267,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Law tiara,yes,100,60,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Leather cowl,no,24,14,0.907,,,0,0,0,0,1,2,3,4,2,3,0,0,0,0,"ranged 1, defence 1"
head,Lederhosen hat,no,1,0,2.267,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Left eye patch,yes,2,1,0.006,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Leprechaun hat,yes,1000,600,2.267,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Lesser demon mask,yes,4000,2400,0.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Light infinity hat,yes,17000,10200,0.453,,,0,0,0,6,0,0,0,0,6,0,0,0,0,0,"magic 50, defence 25"
head,Lovakengj hood,yes,1,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Lumberjack hat,yes,50,30,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Lunar helm,yes,100,60,0.907,,,0,0,0,3,-2,8,7,10,2,0,0,0,0,0,"magic 65, defence 40"
head,Magic hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,magic 99
head,Magma helm,yes,110500,66300,0.9,,,0,0,0,-5,-5,52,55,58,0,50,5,0,0,0,defence 75
head,Mask of balance,no,1,0,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Mask of ranul,yes,5000,3000,0.35,,,0,0,0,2,0,0,0,0,2,0,0,0,0,0,
head,Max hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"attack 99, strength 99, defence 99, hitpoints 99, ranged 99, prayer 99, magic 99, cooking 99, woodcutting 99, fletching 99, fishing 99, firemaking 99, crafting 99, smithing 99, mining 99, herblore 99, agility 99, thieving 99, slayer 99, farming 99, runecraft 99, hunter 99, construction 99"
head,Menaphite purple hat,yes,35,21,0.005,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Menaphite red hat,yes,35,21,0.005,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Mime mask,no,1,0,0.001,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Mind helmet,yes,3000,1800,0.113,,,0,0,0,0,0,0,0,0,6,0,0,0,0,0,
head,Mind tiara,no,100,60,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Mining helmet,yes,600,360,0.907,,,0,0,0,-3,-1,4,5,3,-1,4,0,0,0,0,
head,Mining hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mining 99
head,Mithril dragon mask,yes,10000,6000,2.267,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Mithril full helm,no,1430,858,2.267,,,0,0,0,-6,-3,13,14,11,-1,13,0,0,0,0,defence 20
head,Mithril full helm (g),no,1430,858,2.267,,,0,0,0,-6,-3,13,14,11,-1,13,0,0,0,0,defence 20
head,Mithril full helm (t),no,1430,858,2.267,,,0,0,0,-6,-3,13,14,11,-1,13,0,0,0,0,defence 20
head,Mithril med helm,no,780,468,1.36,,,0,0,0,-3,0,10,11,9,-1,10,0,0,0,0,defence 20
head,Monocle,yes,1200,720,0.001,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Moonclan hat,yes,1000,600,0.907,,,0,0,0,3,-5,3,3,3,3,-5,0,0,0,0,
head,Moonclan helm,yes,1000,600,0.907,,,0,0,0,3,-5,3,3,3,3,-5,0,0,0,0,
head,Morrigan's coif,yes,250000,150000,0.907,,,0,0,0,-5,13,8,11,14,8,12,0,0,0,0,defence 78
head,Mudskipper hat,yes,0,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Mummy's head,yes,1,0,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Music hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Musketeer hat,yes,3500,2100,0.005,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Myre snelm,yes,300,180,2.0,,,0,0,0,-3,-1,7,8,6,-1,7,0,0,0,0,
head,Mystic hat,yes,15000,9000,0.453,,,0,0,0,4,0,0,0,0,4,0,0,0,0,0,"magic 40, defence 20"
head,Mystic hat (dark),yes,15000,9000,0.453,,,0,0,0,4,0,0,0,0,4,0,0,0,0,0,"magic 40, defence 20"
head,Mystic hat (dusk),yes,15000,9000,0.453,,,0,0,0,4,0,0,0,0,4,0,0,0,0,0,"magic 40, defence 20"
head,Mystic hat (light),yes,15000,9000,0.453,,,0,0,0,4,0,0,0,0,4,0,0,0,0,0,"magic 40, defence 20"
head,Mythical max hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"attack 99, strength 99, defence 99, hitpoints 99, ranged 99, prayer 99, magic 99, cooking 99, woodcutting 99, fletching 99, fishing 99, firemaking 99, crafting 99, smithing 99, mining 99, herblore 99, agility 99, thieving 99, slayer 99, farming 99, runecraft 99, hunter 99, construction 99"
head,Nature tiara,yes,100,60,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Navy cavalier,yes,200,120,0.08,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Neitiznot faceguard,yes,550000,330000,2.721,,,0,0,0,0,0,36,34,38,3,34,6,0,0,3,defence 70
head,Nose peg,yes,200,120,0.001,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slayer 60
head,Nurse hat,yes,1,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Obsidian helmet,yes,56320,33792,3.628,,,0,0,0,0,0,25,23,26,0,24,3,0,0,0,defence 60
head,Ochre snelm,yes,300,180,2.0,,,0,0,0,-3,-1,7,8,6,-1,7,0,0,0,0,
head,Old demon mask,yes,4000,2400,0.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Orange boater,yes,225,135,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Ornate helm,no,1,0,2.721,,,0,0,0,-6,-2,6,7,5,-1,6,0,0,0,0,
head,Partyhat & specs,yes,1800,1080,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Penguin mask,yes,1200,720,1.814,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Pink boater,yes,225,135,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Pink hat,yes,160,96,0.453,,,0,0,0,3,0,0,0,0,3,0,0,0,0,0,
head,Pink headband,yes,40,24,0.04,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Pirate bandana,yes,100,60,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Pirate hat,yes,1,0,0.003,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Pirate hat & patch,yes,3000,1800,0.002,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Pirate's hat,yes,180,108,0.001,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Piscarilius hood,yes,1,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Pith helmet,yes,860,516,0.06,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Prayer hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prayer 99
head,Progress hat,yes,1,0,0.001,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Propeller hat,no,1,0,0.056,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Proselyte sallet,yes,8000,4800,2.267,,,0,0,0,-6,-3,19,21,16,-1,19,0,0,0,4,"defence 30, prayer 20"
head,Prospector helmet,yes,40,24,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Purple boater,yes,225,135,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Purple hat,yes,500,300,0.453,,,0,0,0,3,0,0,0,0,3,0,0,0,0,0,
head,Purple partyhat,no,1,0,0.056,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Purple slayer helmet,yes,40000,24000,2.267,,,0,0,0,-6,-2,30,32,27,-1,30,0,0,0,0,defence 10
head,Purple slayer helmet (i),yes,90000,54000,2.267,,,0,0,0,3,3,30,32,27,10,30,0,0,0,0,defence 10
head,Purple tricorn hat,yes,50,30,0.003,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Pyromancer hood,yes,500,300,0.18,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Quest point hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Rainbow partyhat,no,1,0,0.056,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Ram skull helm,yes,1,0,3.175,,,0,0,0,0,-2,19,21,16,0,19,0,0,0,0,defence 30
head,Ranger hat,yes,65002,39001,2.0,,,-5,-5,-5,-5,6,7,10,11,5,8,0,0,0,0,defence 45
head,Ranger hat (l),yes,65002,39001,2.0,,,-5,-5,-5,-5,6,7,10,11,5,8,0,0,0,0,defence 45
head,Ranging hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ranged 99
head,Red beret,yes,80,48,0.04,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Red boater,yes,225,135,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Red cavalier,yes,200,120,0.08,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Red dragon mask,yes,10000,6000,2.267,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Red halloween mask,no,15,9,0.34,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Red hat,yes,500,300,0.453,,,0,0,0,3,0,0,0,0,3,0,0,0,0,0,
head,Red headband,yes,40,24,0.04,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Red partyhat,no,1,0,0.056,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Red slayer helmet,yes,40000,24000,2.267,,,0,0,0,-6,-2,30,32,27,-1,30,0,0,0,0,defence 10
head,Red slayer helmet (i),yes,90000,54000,2.267,,,0,0,0,3,3,30,32,27,10,30,0,0,0,0,defence 10
head,Red tricorn hat,yes,50,30,0.003,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Reindeer hat,no,1,0,2.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Reinforced goggles,yes,100,0,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Right eye patch,yes,2,1,0.006,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Robin hood hat,yes,450,270,0.283,,,0,0,0,-10,8,4,6,8,4,4,0,0,0,0,"ranged 40, defence 1"
head,Rock-shell helm,yes,35200,21120,2.721,,,0,0,0,-6,-2,30,32,27,-1,30,0,0,0,0,defence 40
head,Rogue mask,yes,375,225,0.453,,,0,0,0,0,0,5,5,5,5,5,0,0,0,0,"thieving 50, agility 50"
head,Rogue's revenge,yes,1,0,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Royal crown,yes,6000,3600,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Rune dragon mask,yes,10000,6000,2.267,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Rune full helm,no,35200,21120,2.721,,,0,0,0,-6,-3,30,32,27,-1,30,0,0,0,0,defence 40
head,Rune full helm (g),no,35200,21120,2.721,,,0,0,0,-6,-3,30,32,27,-1,30,0,0,0,0,defence 40
head,Rune full helm (t),no,35200,21120,2.721,,,0,0,0,-6,-3,30,32,27,-1,30,0,0,0,0,defence 40
head,Rune helm (h1),no,35200,21120,2.721,,,0,0,0,-6,-3,30,32,27,-1,30,0,0,0,0,defence 40
head,Rune helm (h2),no,35200,21120,2.721,,,0,0,0,-6,-3,30,32,27,-1,30,0,0,0,0,defence 40
head,Rune helm (h3),no,35200,21120,2.721,,,0,0,0,-6,-3,30,32,27,-1,30,0,0,0,0,defence 40
head,Rune helm (h4),no,35200,21120,2.721,,,0,0,0,-6,-3,30,32,27,-1,30,0,0,0,0,defence 40
head,Rune helm (h5),no,35200,21120,2.721,,,0,0,0,-6,-3,30,32,27,-1,30,0,0,0,0,defence 40
head,Rune heraldic helm,yes,35200,21120,2.721,,,0,0,0,-6,-3,30,32,27,-1,30,0,0,0,0,defence 40
head,Rune med helm,no,19200,11520,1.814,,,0,0,0,-3,0,22,23,21,-1,22,0,0,0,0,defence 40
head,Runecraft hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,runecraft 99
head,Runner hat,yes,65002,39001,1.0,,,0,0,0,0,0,30,32,27,1,30,0,0,0,0,defence 45
head,Runner hat (l),yes,65002,39001,1.0,,,0,0,0,0,0,30,32,27,1,30,0,0,0,0,defence 45
head,Sagacious spectacles,yes,1400,840,0.001,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Samurai kasa,yes,4000,2400,0.6,,,0,0,0,0,0,16,17,15,4,16,0,0,0,0,defence 35
head,Sandwich lady hat,no,200,120,0.907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Santa hat,no,160,96,0.113,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Santa mask,no,0,0,0.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
head,Saradomin coif,yes,2000,1200,0.9,,,0,0,0,-1,7,4,7,10,4,8,0,0,0,1,"ranged 70, defence 40"
head,Saradomin full helm,no,35200,21120,2.721,,,0,0,0,-6,-3,30,32,27,-1,30,0,0,0,1,defence 40
head,Saradomin halo,yes,150000,90000,0.3,,,0,0,0,0,0,11,12,10,11,-1,0,0,0,3,
head,Saradomin halo (l),yes,150000,90000,0.3,,,0,0,0,0,0,11,12,10,11,-1,0,0,0,3,
head,Saradomin max hood,yes,1,0,0.453,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"attack 99, strength 99, defence 99, hitpoints 99, ranged 99, prayer 99, magic 99, cooking 99, woodcutting 99, fletching 99, fishing 99, firemaking 99, crafting 99, smithing 99, mining 99, herblore 99, agility 99, thieving 99, slayer 99, farming 99, runecraft 99, hunter 99, construction 99"
head,Saradomin mitre,yes,5000,3000,0.3,,,0,0,0,4,0,0,0,0,4,0,0,0,0,5,"prayer 40, magic 40"
head,Seren halo,yes,1000,600,0.3,,,0,0,0,0,0,11,12,10,11,-1,0,0,0,3,
head,Seren halo (l),yes,1000,600,0.3,,,0,0,0,0,0,11,12,10,11,-1,0,0,0,3,
head,Serpentine helm,yes,110000,66000,0.9,,,0,0,0,-5,-5,52,55,58,0,50,5,0,0,0,defence 75
